donation_id,state,age,gender,donor_type,spending_on_food,entertainment
1977,MO,41,M,one-time,248.91,251.67
1978,TX,36,F,one-time,300.25,120
1979,TX,33,F,one-time,172.75,131.23
1980,OK,43,M,recurring,303.33,226.67
1981,OK,47,M,one-time,182.22,138.67
1982,TX,33,F,recurring,301.03,120
1983,OK,29,M,recurring,120.88,29.67
1984,TX,32,M,one-time,256.06,214.67
1985,MI,38,M,one-time,281.42,282.67
1986,TX,42,F,one-time,292.2,254.23
1987,OK,32,M,one-time,344.52,331.67
1988,OK,49,M,recurring,264.44,166.67
1989,SD,46,M,one-time,234.06,247.67
1990,OK,21,F,one-time,299.76,256.23
1991,OK,44, ,recurring,137.86,55
1992,TX,28,F,one-time,254.28,211.23
1993,TX,29,M,recurring,379.26,313.67
1994,NM,49,F,one-time,288.25,279.23
1995,AZ,52,F,one-time,363.2,272.23
1996,TX,40,M,one-time,297,255.67
1997,AR,30,M,one-time,371.45,324.67
1998,NM,44,M,recurring,412.88,396.67
1999,AZ,56,M,one-time,226.99,240.67
2000,AR,55,F,one-time,267.17,215.23
2001,OK,26,M,one-time,304.89,266.67
2002,MO,60,F,one-time,208.08,216.23
2003,TX,38,F,one-time,379.12,120
2004,TX,62,F,one-time,369.81,382.23
2005,TX,30, ,recurring,99,-29
2006,TX,48,F,one-time,310.25,274.23
2007,NM,36,M,one-time,184.49,195.67
2008,AR,22, ,one-time,287.1,167
2009,MO,46,F,one-time,238.5,237.23
2010,OK,34,F,one-time,153.15,147.23
2011,AZ,35,M,one-time,255.49,233.67
2012,AZ,42,F,one-time,344.1,284.23
2013,TX,46,M,one-time,291.17,253.67
2014,LA,51,M,one-time,280.14,259.67
2015,AR,25,F, ,242.02,187.23
2016,TX,31,F,one-time,287.3,120
2017,MO,30,F,one-time,371.44,346.23
2018,TX,40,F,one-time,231.11,194.23
2019,TX,44,F,one-time,415.24,392.23
2020,MO,42,F,one-time,356.31,335.23
2021,TX,32,F,one-time,226.59,217.23
2022,TX,44,M,one-time,326.92,277.67
2023,MO,38,M,one-time,401.06,323.67
2024,AZ,43,F,one-time,321.28,120
2025,MI,45,M,one-time,223.37,204.67
2026,TX,42,F,one-time,200.28,242.23
2027,LA,42,F,one-time,348.34,294.23
2028,AR,39,M,one-time,228.73,201.67
2029,AR,36,F,one-time,263.83,245.23
2030,TX,55,M,one-time,149.27,142.67
2031,AZ,37,M,one-time,328.73,324.67
2032,OK,26, ,one-time,198.75,99
2033,AR,38,M,one-time,181.04,194.67
2034,AZ,32,F,one-time,309.18,120
2035,OK,45,M,one-time,408.25,331.67
2036,LA,48,F,one-time,324.8,282.23
2037,TX,38,F,one-time,203.65,120
2038,OK,48,F,one-time,130.94,120
2039,NM,37,F,one-time,324.88,316.23
2040,TX,22,F,one-time,378.52,300.23
2041,LA,28,M,one-time,246.17,174.67
2042,OK,40,M,one-time,220,201.67
2043,MO,43, ,one-time,287.11,107
2044,AZ,46,M,one-time,93.98,60.67
2045,OK,46,M,one-time,193.08,174.67
2046,MO,22,M,one-time,289.68,226.67
2047,TX,51,F,recurring,297.03,298.23
2048,AR,43,M,one-time,251.92,228.67
2049,TX,48,F,one-time,341.2,284.23
2050,AZ,63,M,one-time,92.5,129.67
2051,TX,48,M,one-time,418.15,342.67
2052,TX,41,M,one-time,230.65,222.67
2053,LA,52,F,one-time,443.81,120
2054,AR,39,F,one-time,241.24,193.23
2055,TX,33,M,one-time,382.5,325.67
2056,SD,41,F,one-time,238.7,245.23
2057,AR,40,M,recurring,315.58,279.67
2058,MO,34,M,one-time,284.62,250.67
2059,MI,52,M,one-time,318.35,286.67
2060,TX,57,M,one-time,290.67,335.67
2061,TX,39,M,one-time,173.36,157.67
2062,NM,37,M,one-time,443.93,356.67
2063,MO,34,F,one-time,254.9,218.23
2064,OK,38,M,recurring,308.22,252.67
2065,OK,49,F,recurring,167.39,157.23
2066,AZ,49,M,one-time,284.67,207.67
2067,MO,49,M,one-time,401.45,396.67
2068,TX,28,M,one-time,208.18,226.67
2069,AR,47,F,one-time,135.38,124.23
2070,SD,37,M,one-time,325.12,275.67
2071,TX,37,M,one-time,242.96,142.67
2072,TX,37,M,one-time,228.57,225.67
2073,OK,27,M,one-time,264.16,239.67
2074,OK,39,F,one-time,348.85,270.23
2075,OK,42,F,one-time,296.45,120
2076,LA,27,M,one-time,301.81,305.67
2077,AR,40,M,one-time,126.5,109.67
2078,AR,48,M,recurring,205.61,230.67
2079,TX,39,F,one-time,258.46,252.23
2080,TX,35,M,recurring,297.23,272.67
2081,AR,30,M,one-time,259.57,249.67
2082,TX,38,M,one-time,207.64,130.67
2083,AR,22,M,recurring,335.91,257.67
2084,ND,38,M,one-time,290.36,250.67
2085,AZ,37,M,one-time,418.67,428.67
2086,TX,51,F,one-time,368.06,360.23
2087,MO,37,M,one-time,291.02,285.67
2088,TX,35,M,recurring,297.3,275.67
2089,MO,49,F,one-time,226.26,184.23
2090,TX,32,F,one-time,393.61,120
2091,MO,41,M,one-time,198.44,197.67
2092,TX,44,M,one-time,324.52,296.67
2093,MI,41,F,one-time,255.62,302.23
2094,AR,42,M,one-time,401.56,371.67
2095,OK,37,M,one-time,294.53,360.67
2096,OK,24,F,one-time,334.6,313.23
2097,ND,37,M,one-time,326.2,282.67
2098,MO,36,F,one-time,344.66,120
2099,LA,51,F,one-time,299.43,314.23
2100,MO,40,M,one-time,378.33,329.67
2101,TX,49,F,one-time,315.84,331.23
2102,AZ,52,M,one-time,263.13,247.67
2103,TX,39,M,one-time,251.19,284.67
2104,SD,34, ,one-time,253.47,178
2105,OK,49,M,one-time,247.22,291.67
2106,TX,34,M,one-time,290.27,274.67
2107,AZ,38,F,one-time,318.81,120
2108,TX,44,F,recurring,313.97,120
2109,SD,45,F,recurring,268.02,237.23
2110,TX,42,M,one-time,360.53,321.67
2111,LA,39,M,one-time,329.45,288.67
2112,AR,32,M,one-time,306.83,315.67
2113,ND,45,F,one-time,284,256.23
2114,TX,29,F,one-time,307.84,271.23
2115,TX,43,M,one-time,207.14,196.67
2116,TX,54,M,one-time,304.75,247.67
2117,LA,48,F,one-time,267.61,239.23
2118,OK,24,M,one-time,238.79,228.67
2119,OK,36,M,recurring,374.18,336.67
2120,TX,34,M,one-time,324.8,246.67
2121,MO,50,F,one-time,229.09,237.23
2122,AZ,46,F,one-time,329.23,120
2123,MI,52,M,one-time,243.14,252.67
2124,ND,31,F,one-time,250.99,120
2125,MO,41,M,one-time,324.19,277.67
2126,LA,42,F,one-time,259.38,203.23
2127,OK,35,M,one-time,187.65,145.67
2128,MI,50,F,one-time,319.04,282.23
2129,TX,29,F,one-time,423.19,388.23
2130,AR,37,M,one-time,295.08,222.67
2131,SD,26,F,one-time,164.34,174.23
2132,TX,47,M,one-time,175.89,221.67
2133,TX,34,F,one-time,327.94,262.23
2134,MO,40,F,one-time,289.27,252.23
2135,NM,43,M,recurring,311.27,276.67
2136,TX,41,M,one-time,313.57,274.67
2137,AR,33,F,one-time,331.93,120
2138,OK,36,M,one-time,295.91,246.67
2139,AR,52,M,one-time,251.59,255.67
2140,LA,35,M,one-time,227.69,173.67
2141,TX,45,F,one-time,340.95,313.23
2142,MI,33,M,one-time,160.17,139.67
2143,MI,40,M,one-time,170.18,201.67
2144,OK,35, ,one-time,291,118
2145,OK,44,F,one-time,182.04,164.23
2146,AR,30,F,one-time,299.4,324.23
2147,TX,47,F,one-time,264.84,193.23
2148,MO,38,M,one-time,230.67,239.67
2149,OK,31,F,one-time,213.2,199.23
2150,MO,35,M,one-time,236.02,153.67
2151,LA,33,M,recurring,211.21,140.67
2152,TX,43,F,recurring,358.58,120
2153,AR,41,M,one-time,170.44,119.67
2154,TX,40,F,one-time,264.42,264.23
2155,OK,42,F,one-time,354.92,334.23
2156,AR,19,F,one-time,233.79,255.23
2157,MO,39,M,one-time,255.13,219.67
2158,TX,35,F,recurring,287.81,120
2159,AR,43,F,one-time,325.07,120
2160,TX,42,F,one-time,243.91,250.23
2161,MI,49,F,one-time,142.86,190.23
2162,AR,46,M,one-time,196.9,97.67
2163,LA,44,F,one-time,221.79,120
2164,AZ,47,M,one-time,390.79,346.67
2165,TX,33,F,one-time,354.88,120
2166,AR,32,M,one-time,271.46,270.67
2167,TX,46,F,one-time,394.7,120
2168,OK,43,F,one-time,347.49,307.23
2169,TX,42,M,one-time,368.02,242.67
2170,OK,42,F,one-time,251.83,252.23
2171,SD,44,F,recurring,234.33,181.23
2172,TX,59, ,one-time,207.67,133
2173,LA,40,M,one-time,271.41,245.67
2174,OK,41,M,one-time,235.36,236.67
2175,MI,47,F,one-time,323.78,295.23
2176,MI,45,M,one-time,222.87,248.67
2177,MI,39,F,one-time,308.71,297.23
2178,OK,40,F,one-time,274.44,208.23
2179,TX,42,F,one-time,277.01,215.23
2180,TX,32,F,one-time,268.95,120
2181,OK,45,F,recurring,288.19,260.23
2182,OK,46,F,one-time,206.18,181.23
2183,MI,26,M,one-time,299.5,253.67
2184,NM,34,M,one-time,120.96,82.67
2185,TX,40,F,one-time,342.69,292.23
2186,OK,44,M,one-time,225.76,191.67
2187,AR,47,F,one-time,226.48,120
2188,TX,35,M,one-time,113.25,194.67
2189,OK,40,M,one-time,200.96,197.67
2190,TX,33,F,one-time,330.21,120
2191,LA,34,F,one-time,128.58,121.23
2192,TX,43,M,one-time,284.03,307.67
2193,MO,38,M,one-time,203.74,115.67
2194,MI,30, ,one-time,281.45,161
2195,AR,61,M,one-time,348.38,295.67
2196,MO,38,M,one-time,188.24,212.67
2197,LA,35,M,one-time,214.85,191.67
2198,AZ,37,F,one-time,215.63,197.23
2199,AR,52,F,one-time,232.67,204.23
2200,SD,38,F,one-time,267.43,289.23
2201,AR,54,F,one-time,323.86,287.23
2202,AR,39,M,one-time,379.18,332.67
2203,TX,39,M,one-time,286.78,223.67
2204,TX,32,F,one-time,295.74,290.23
2205,TX,39,F,one-time,350.67,310.23
2206,OK,23,F,one-time,343.67,346.23
2207,NM,43,M,one-time,236.61,170.67
2208,MI,49,M,recurring,358.51,312.67
2209,MO,41,F,one-time,375.51,355.23
2210,TX,35,M,one-time,316,287.67
2211,AR,46,M,one-time,321.7,285.67
2212,AZ,42,F,one-time,246.1,120
2213,OK,46,M,recurring,298.63,255.67
2214,AR,34,M,recurring,200.49,188.67
2215,SD,27,M,one-time,290.29,217.67
2216,AZ,30,M,one-time,257.99,251.67
2217,AZ,43,F,one-time,321.02,120
2218,AR,59,M,one-time,305.55,311.67
2219,TX,42,M,one-time,223.97,186.67
2220,TX,33,M,one-time,199.05,204.67
2221,NM,36,M,recurring,268.18,234.67
2222,TX,45,M,one-time,351.24,315.67
2223,MI,38,M,one-time,163.04,199.67
2224,OK,51,F,one-time,289.99,200.23
2225,TX,46,M,one-time,467.1,432.67
2226,NM,36,F,one-time,249.7,120
2227,MI,53, ,one-time,241.08,144
2228,TX,45,F,one-time,340.47,120
2229,OK,42,F,one-time,348.91,120
2230,TX,48,F,one-time,211.58,142.23
2231,OK,36,F,one-time,349.81,120
2232,AZ,37,F,one-time,307.48,120
2233,TX,38,F,one-time,290.1,232.23
2234,AR,38,M,one-time,349.07,304.67
2235,NM,42,F,one-time,296.46,223.23
2236,AR,35,F,one-time,269.68,120
2237,TX,22,M,one-time,287.94,285.67
2238,AR,40,F,one-time,235.83,120
2239,LA,35,F,one-time,346.04,120
2240,MI,30,M,recurring,317.27,261.67
2241,OK,45,F,one-time,119.56,60.23
2242,OK,33,F,one-time,355.19,120
2243,TX,29,F,one-time,121.9,158.23
2244,SD,55,M,one-time,204.54,183.67
2245,AR,49,M,one-time,187.17,122.67
2246,MI,37,M,one-time,129.34,127.67
2247,MI,29,M,one-time,245.15,304.67
2248,MI,43,M,recurring,305.02,278.67
2249,AR,41,M,one-time,190.84,157.67
2250,ND,49,F,one-time,227.95,203.23
2251,MO,46,F,one-time,237.5,211.23
2252,LA,49,F,one-time,280.76,303.23
2253,MO,27,F,one-time,301.1,292.23
2254,AR,41,F,one-time,287.44,255.23
2255,TX,39,M,one-time,331.62,309.67
2256,TX,35,M,one-time,162.78,130.67
2257,MO,42,M,one-time,244.7,240.67
2258,OK,37,F,one-time,259.19,277.23
2259,TX,30,F,one-time,286.88,236.23
2260,MO,41,F,one-time,228.08,237.23
2261,OK,41,F,one-time,210.96,120.23
2262,TX,51,M,one-time,230.98,210.67
2263,NM,24,M,recurring,304.8,249.67
2264,TX,42,F,one-time,379.33,400.23
2265,NM,47, ,one-time,400.8,285
2266,MI,43,M,one-time,225.19,246.67
2267,MO,43,M,one-time,243.22,179.67
2268,MO,22,M, ,264.64,234.67
2269,TX,51,M,one-time,92.82,98.67
2270,MO,54,M, ,163.21,148.67
2271,AR,44,F,one-time,113.17,158.23
2272,OK,32,M,one-time,376.4,361.67
2273,AR,60,F,one-time,269.08,236.23
2274,TX,34,F,one-time,264.35,277.23
2275,OK,44,M,one-time,287.52,327.67
2276,MI,38,M,one-time,268.19,213.67
2277,OK,42,F,one-time,364.57,309.23
2278,LA,37,F,one-time,306.95,278.23
2279,TX,34,M,one-time,326.98,284.67
2280,MI,44,M,one-time,371.88,328.67
2281,MO,44,F,one-time,232.1,215.23
2282,TX,32,M,one-time,327.56,300.67
2283,TX,44,M,one-time,166.53,171.67
2284,AZ,25,M,one-time,402.07,327.67
2285,AR,36,F,one-time,334.46,120
2286,MI,42,M,one-time,257.35,262.67
2287,MO,34, ,one-time,198.15,54
2288,NM,34,M,one-time,346.24,303.67
2289,MI,42,F,one-time,385.57,365.23
2290,MO,42,F,one-time,216.79,212.23
2291,MO,43,F,recurring,243.73,235.23
2292,OK,41,F,recurring,186.4,163.23
2293,TX,22,M,one-time,184.05,171.67
2294,LA,48,M,one-time,296.53,294.67
2295,LA,37,F,one-time,409.01,321.23
2296,MI,52,M,one-time,313.46,285.67
2297,TX,41,F,one-time,297.69,285.23
2298,MI,34,F,one-time,169.24,153.23
2299,MO,35,F,one-time,308.9,270.23
2300,AZ,22,F,one-time,257.22,204.23
2301,MI,31,M,one-time,72.79,138.67
2302,TX,30, ,one-time,243.74,148
2303,TX,37,F,one-time,209.8,191.23
2304,MO,50,M,recurring,259.13,171.67
2305,TX,33,M,one-time,335.17,312.67
2306,AR,35,M,one-time,252.53,243.67
2307,OK,51,F,one-time,186.97,233.23
2308,OK,42,F,one-time,233.39,243.23
2309,AR,47,M,one-time,274.56,272.67
2310,MO,39,F,recurring,348.13,362.23
2311,LA,39,F,one-time,284.61,266.23
2312,SD,39,M,one-time,320.15,350.67
2313,NM,42,F,one-time,281.12,120
2314,TX,41,M,recurring,310.44,291.67
2315,SD,35,M,one-time,270.69,247.67
2316,MO,40, ,one-time,252.33,104
2317,AR,45,F,one-time,195.98,120
2318,TX,43,M,one-time,237.38,237.67
2319,TX,47,M,one-time,241.44,176.67
2320,AR,57,F,one-time,355.5,263.23
2321,MI,40,M,one-time,396.23,322.67
2322,MI,38,M,one-time,297.91,254.67
2323,TX,56,M,one-time,252.59,212.67
2324,LA,33,M,one-time,207.58,186.67
2325,LA,46,F,one-time,283.39,265.23
2326,AR,44,F,one-time,296.96,156.23
2327,LA,52,F,one-time,284.99,169.23
2328,OK,30,F,one-time,236.6,149.23
2329,AZ,57,M, ,261.64,195.67
2330,TX,34, ,one-time,389.27,261
2331,AR,30,F,one-time,383.6,342.23
2332,MO,47,M,one-time,233.37,199.67
2333,MO,41,M,one-time,356.99,286.67
2334,TX,41,F,one-time,327.54,270.23
2335,OK,33,F,one-time,265.98,120
2336,NM,38,F,one-time,165.01,165.23
2337,SD,37,M,one-time,403.45,298.67
2338,AR,32,M,one-time,271.43,217.67
2339,AR,33,F,one-time,325.47,120
2340,TX,36,M,one-time,248.65,227.67
2341,MI,35,F,one-time,317.17,120
2342,MO,39,F,one-time,231.67,120
2343,SD,35,M,one-time,216.72,251.67
2344,LA,40,M,one-time,308.26,286.67
2345,SD,33,F,one-time,254.68,234.23
2346,LA,45,M,one-time,235.08,153.67
2347,TX,46,M,one-time,237.58,239.67
2348,TX,43,F,recurring,348.25,120
2349,OK,47,F,recurring,157.17,120
2350,LA,40,M,one-time,201.28,152.67
2351,AZ,34,F,one-time,396.71,355.23
2352,MO,27,M,one-time,268.44,238.67
2353,OK,50,M,one-time,317.44,276.67
2354,MO,26,M,recurring,269.64,230.67
2355,NM,24,M,one-time,314.94,296.67
2356,LA,47,F,one-time,251.6,120
2357,TX,39,F,one-time,240.13,120
2358,AR,38,M,one-time,289.88,331.67
2359,OK,43,F,one-time,293.69,311.23
2360,TX,22,M,one-time,173.69,92.67
2361,AR,30, ,one-time,202.5,120
2362,OK,48,M,one-time,259.47,212.67
2363,MO,47,F,one-time,227.47,219.23
2364,TX,40,F,one-time,280.69,214.23
2365,OK,35,M,one-time,390.94,382.67
2366,NM,45,M,one-time,297.59,252.67
2367,NM,31,F,recurring,202.44,120
2368,LA,18,M,one-time,208.32,241.67
2369,OK,46,F,one-time,327.95,295.23
2370,TX,28,M,one-time,286.92,308.67
2371,OK,48,F,one-time,363.36,270.23
2372,TX,28,F,one-time,267.77,120
2373,MI,36, ,one-time,327.7,206
2374,AR,40,M,one-time,174.88,152.67
2375,OK,41,F,one-time,200.43,191.23
2376,TX,44,M,one-time,152.34,165.67
2377,LA,42,F,one-time,362.54,294.23
2378,LA,35,M,one-time,183.59,162.67
2379,TX,34,M,one-time,429.7,365.67
2380,AZ,34,F,one-time,265.83,299.23
2381,AZ,39,F,one-time,347.32,302.23
2382,OK,29,F,one-time,248.23,301.23
2383,LA,35,F,recurring,266.24,120
2384,NM,47,F,one-time,150.88,137.23
2385,SD,52,F,one-time,256.67,290.23
2386,OK,53,M,one-time,211.26,139.67
2387,LA,48,F,one-time,222.19,241.23
2388,OK,33,M,one-time,237.47,218.67
2389,TX,31,F,one-time,244.74,218.23
2390,MO,50,F,one-time,248.59,208.23
2391,MO,31, ,one-time,208.23,155
2392,AR,39,M,one-time,277.85,238.67
2393,MI,48,F,one-time,305.58,239.23
2394,LA,54,M,one-time,310.28,334.67
2395,MO,39,F,one-time,193.77,151.23
2396,AR,32,M,one-time,344.36,277.67
2397,MO,22,F,one-time,219.48,132.23
2398,TX,42,M,one-time,210.78,206.67
2399,MO,47, ,one-time,326.08,187
2400,TX,29,M,one-time,292.36,283.67
2401,OK,33,M,one-time,334.86,242.67
2402,LA,37,F,one-time,258.21,200.23
2403,AR,40,M,one-time,150.88,175.67
2404,MI,30,F,one-time,203.21,131.23
2405,TX,44,F,one-time,365.46,334.23
2406,OK,36,F,one-time,311.29,120
2407,OK,40,M,one-time,259.08,232.67
2408,MI,48,F,one-time,294.23,252.23
2409,TX,32,M,one-time,313.22,274.67
2410,OK,45,F,one-time,308.04,348.23
2411,AZ,32,M,one-time,342.54,293.67
2412,OK,58,M, ,270.96,252.67
2413,LA,42,M,one-time,226,204.67
2414,TX,34,M,one-time,336.71,299.67
2415,AZ,38,M,one-time,340.7,352.67
2416,TX,56,F,one-time,218.71,244.23
2417,OK,39,M,one-time,194.89,171.67
2418,OK,45,M,one-time,232.73,207.67
2419,MO,47,M,one-time,227.8,192.67
2420,TX,40,F,one-time,333.7,120
2421,LA,32,F,recurring,209.24,221.23
2422,TX,45,F,one-time,387.91,324.23
2423,AR,33,F,one-time,183.35,233.23
2424,AZ,35,M,one-time,295.21,234.67
2425,OK,42,F,one-time,231.94,165.23
2426,TX,22,M,one-time,360.92,311.67
2427,OK,57,M,one-time,307.97,235.67
2428,ND,32,F,one-time,245.44,179.23
2429,AR,41,M,one-time,411.24,386.67
2430,MO,38,M,one-time,248.31,201.67
2431,TX,43,F,one-time,301.8,289.23
2432,SD,52,M,one-time,167.26,79.67
2433,MI,49,F,one-time,216.08,120
2434,TX,22,M,one-time,225.25,220.67
2435,MO,50,M,one-time,255.87,246.67
2436,LA,39,M,one-time,182.71,217.67
2437,OK,40,M,one-time,359.75,328.67
2438,TX,41,F,one-time,251.51,268.23
2439,MI,36,M,one-time,259.22,258.67
2440,TX,33,F,one-time,252.95,245.23
2441,MI,43,F,one-time,365.67,120
2442,ND,31,M,one-time,169.53,103.67
2443,LA,45,F,one-time,275.3,249.23
2444,LA,35,F,one-time,284.51,120
2445,AZ,33,F,one-time,299.64,297.23
2446,TX,32,F,recurring,257,295.23
2447,OK,50,F,one-time,336.42,120
2448,MO,46,M,one-time,174.39,119.67
2449,LA,50,F,one-time,183.08,119.23
2450,MO,45,F,recurring,387.63,120
2451,TX,40,F,one-time,297.12,120
2452,LA,36,M,one-time,280.56,256.67
2453,OK,37,M,recurring,243.8,281.67
2454,MI,45,F,one-time,385.25,120
2455,OK,56,M,one-time,355.21,337.67
2456,AZ,36,M,one-time,340.1,276.67
2457,AR,43,F,one-time,194.41,218.23
2458,OK,62,F,one-time,244.47,120
2459,OK,48,M,one-time,203.56,192.67
2460,MI,47,F,one-time,263.47,270.23
2461,TX,39,F,one-time,357.8,304.23
2462,TX,23,M,one-time,327.58,342.67
2463,AR,28,F,one-time,281.15,281.23
2464,MI,36,M,one-time,197.81,174.67
2465,OK,46,F,one-time,307.3,284.23
2466,MO,36,F,one-time,240.62,262.23
2467,TX,37,F,one-time,306.64,237.23
2468,NM,35,M,one-time,220.75,214.67
2469,AR,37,M,one-time,171.85,161.67
2470,TX,33,F,one-time,334.42,120
2471,AR,30,M,one-time,269.73,315.67
2472,AZ,46,M,one-time,172.08,157.67
2473,LA,40,M,recurring,306.84,332.67
2474,OK,45,F,one-time,227.07,167.23
2475,LA,36,F,one-time,286.07,236.23
2476,NM,33,M,recurring,333.36,295.67
2477,AR,46,F,one-time,408.98,120
2478,OK,51,F,one-time,319.57,120
2479,TX,46, ,one-time,361.27,262
2480,LA,43,M,one-time,181.4,190.67
2481,TX,32,F,one-time,256.19,249.23
2482,OK,36,F,one-time,281.63,266.23
2483,AR,46,F,one-time,302.87,238.23
2484,LA,52,F,one-time,137.49,100.23
2485,AR,48,F,one-time,110.25,129.23
2486,MO,44,M,one-time,311.33,280.67
2487,LA,40,F,recurring,210.36,120
2488,MO,35,M,one-time,356.55,289.67
2489,AZ,32,F,one-time,166.1,120
2490,TX,40,F,one-time,325.45,120
2491,TX,43,F,one-time,317.51,120
2492,OK,39,M,one-time,191.31,115.67
2493,LA,39,F,one-time,315.8,266.23
2494,TX,38,M,one-time,295.3,174.67
2495,MI,38,M,one-time,210.27,197.67
2496,OK,48,M,one-time,171.32,123.67
2497,AR,33, ,one-time,221.65,97
2498,MI,40,F,recurring,318.83,263.23
2499,MI,42,F,one-time,296.88,216.23
2500,LA,47,F,one-time,319.68,242.23
2501,TX,30,M,one-time,359.74,289.67
2502,OK,39,F,one-time,196.48,161.23
2503,TX,41,F,one-time,305.61,297.23
2504,LA,35,M,one-time,166.04,74.67
2505,NM,32,M,one-time,276.81,278.67
2506,OK,43,M,one-time,299.21,241.67
2507,AR,50,M,one-time,265.26,237.67
2508,MO,48,F,one-time,330.76,292.23
2509,MO,35,F,one-time,381.16,120
2510,AR,45,F,one-time,231.85,231.23
2511,TX,35,F,one-time,252.27,195.23
2512,TX,57,M,one-time,231.61,225.67
2513,AR,32,F,one-time,371.1,319.23
2514,AR,38,M,one-time,315.59,322.67
2515,MO,47,F,one-time,230.54,120
2516,MO,43,F,one-time,299.04,120
2517,TX,33,M,one-time,299.21,246.67
2518,AZ,38,M,one-time,394.8,324.67
2519,TX,40,F,one-time,333.31,314.23
2520,LA,37,F,one-time,295.15,120
2521,OK,42,F,one-time,310.35,120
2522,OK,27,M,one-time,272.93,249.67
2523,MI,45,M,one-time,312.42,350.67
2524,TX,42,M,one-time,246.86,246.67
2525,AR,37,F,one-time,226.6,120
2526,TX,41,F,one-time,289.15,120
2527,OK,47,M,one-time,196.97,179.67
2528,MI,50,F,one-time,343.58,120
2529,MI,44,F,one-time,218.24,120
2530,OK,38,M,one-time,253.39,239.67
2531,OK,39,F,one-time,264.07,238.23
2532,AR,40,F,one-time,325.53,120
2533,TX,42,M,one-time,276.75,323.67
2534,MI,21, ,one-time,285.46,144
2535,MI,30,M,recurring,270.6,233.67
2536,SD,45,M,one-time,354.64,295.67
2537,TX,29,F,recurring,153.83,139.23
2538,TX,32,F,one-time,248.79,147.23
2539,TX,31,M,one-time,211.78,189.67
2540,AR,41,F, ,219.41,158.23
2541,MO,36,M,one-time,262.67,211.67
2542,NM,43,F,one-time,336.18,325.23
2543,OK,47,F,one-time,305.89,233.23
2544,OK,46, ,one-time,247.68,106
2545,TX,39,M,one-time,306,271.67
2546,ND,41,F,one-time,324.36,331.23
2547,TX,26,F,one-time,320.22,120
2548,MO,36,M,one-time,327.75,256.67
2549,MI,44,M,one-time,258.74,216.67
2550,LA,34,F,one-time,232.38,233.23
2551,OK,48,M,one-time,205.04,81.67
2552,AZ,42,M,one-time,155.93,160.67
2553,SD,47, ,one-time,251.17,163
2554,AR,53,F,one-time,243.23,219.23
2555,OK,46,F,recurring,180.47,240.23
2556,MO,37,M,one-time,278.5,190.67
2557,NM,38,F,recurring,223.25,173.23
2558,AR,33,F,one-time,256.1,120
2559,NM,29,M,one-time,100.31,90.67
2560,MO,38,F,one-time,292.61,285.23
2561,TX,37,M,recurring,284.18,222.67
2562,MI,38,M,one-time,257.12,238.67
2563,LA,38,M,one-time,239.95,190.67
2564,TX,41,M,one-time,244.34,258.67
2565,OK,60,M,one-time,324.64,246.67
2566,TX,22,M,one-time,332.16,273.67
2567,OK,35,M,recurring,325.15,253.67
2568,MO,32,M,one-time,350.95,320.67
2569,TX,39,F, ,443.87,120
2570,MO,22,M, ,213.14,201.67
2571,OK,46,F,one-time,367.27,120
2572,TX,44,M,one-time,310.99,271.67
2573,TX,50,M,recurring,202.51,148.67
2574,TX,22,F,one-time,325.24,120
2575,TX,35,M,one-time,293.72,186.67
2576,NM,46,F,one-time,279.86,120
2577,NM,39,F,one-time,273.01,246.23
2578,MO,58,F,one-time,211.63,261.23
2579,AR,33,F,one-time,193.53,277.23
2580,AZ,45,F,one-time,322.47,245.23
2581,SD,26,M,one-time,145.65,129.67
2582,TX,40,M,one-time,187.2,159.67
2583,TX,31,F,one-time,280.74,120
2584,MI,34,F,one-time,334.95,307.23
2585,OK,40,F,recurring,256.53,288.23
2586,MI,37,M,one-time,279.47,232.67
2587,TX,50,M,one-time,224.09,197.67
2588,TX,31,M,one-time,280.93,259.67
2589,AZ,41,F,one-time,314.77,120
2590,TX,39,F,one-time,408.04,347.23
2591,AR,45,F,one-time,205.3,123.23
2592,MI,21,F,one-time,313.51,120
2593,AR,31,F,one-time,275.78,249.23
2594,MO,28, ,one-time,250.08,165
2595,OK,41,M,recurring,271.1,272.67
2596,OK,38,F,one-time,293.53,306.23
2597,TX,50,M,one-time,295.87,216.67
2598,NM,27,F,one-time,263.9,233.23
2599,NM,39,M,one-time,335.24,259.67
2600,ND,44,F,one-time,244.57,273.23
2601,OK,54,F,one-time,280.5,229.23
2602,TX,47, ,one-time,383.07,219
2603,MI,43,M,one-time,283.41,256.67
2604,MI,33,M,one-time,217.76,182.67
2605,AZ,44,M,one-time,310.73,288.67
2606,TX,34,F,one-time,144.99,170.23
2607,OK,46,M,one-time,165.08,169.67
2608,SD,39,F,one-time,322.56,120
2609,MI,46,M,one-time,288.88,216.67
2610,OK,41,F,one-time,271.17,120
2611,TX,52,F,one-time,276.13,120
2612,TX,54,F,one-time,266.44,120
2613,TX,48,F,one-time,321.17,120
2614,OK,40,M,one-time,317.19,238.67
2615,AR,33,F,one-time,315.15,281.23
2616,AR,43,M,one-time,162,119.67
2617,LA,35,M,one-time,280.43,245.67
2618,NM,39,M,one-time,254.52,199.67
2619,NM,38,F,one-time,275.89,227.23
2620,AR,43,F,one-time,221.15,265.23
2621,MI,44,M,one-time,223.36,108.67
