donation_id,channel,campaign_name
4760,organic,General
4761,sarch,Poverty
4762,email,Poverty
4763,display,General
4764,organic,General
4765,organic,Homelessness
4766,sarch,Homelessness
4767,search,General
4768,search,Homelessness
4769,search,Homelessness
4770,sarch,General
4771,display,General
4772,display,Homelessness
4773,organic,General
4774,search,Poverty
4775,organic,General
4776,sarch,General
4777,search,General
4778,organic,General
4779,organic,General
4780,organic,General
4781,organic,General
4782,display,Homelessness
4783,search,Poverty
4784,display,Homelessness
4785,organic,General
4786,display,General
4787,search,General
4788,sarch,Homelessness
4789,email,General
4790,search,Poverty
4791,organic,General
4792,display,Homelessness
4793,email,Poverty
4794,organic,Homelessness
4795,sarch,Homelessness
4796,display,Poverty
4797,search,General
4798,search,Homelessness
4799,display,General
4800,organic,General
4801,display,General
4802,search,Homelessness
4803,organic,General
4804,organic,Poverty
4805,display,General
4806,sarch,Poverty
4807,display,General
4808,display,Homelessness
4809,org,General
4810,organic,Poverty
4811,search,General
4812,organic,General
4813,organic,General
4814,search,General
4815,organic,Poverty
4816,search,General
4817,email,General
4818,display,Homelessness
4819,sarch,Homelessness
4820,display,General
4821,search,Poverty
4822,organic,General
4823,organic,Homelessness
4824,organic,Homelessness
4825,display,General
4826,search,Poverty
4827,search,General
4828,org,General
4829,organic,General
4830,org,General
4831,display,Poverty
4832,display,General
4833,sarch,General
4834,display,Poverty
4835,sarch,General
4836,sarch,General
4837,sarch,General
4838,organic,General
4839,display,Poverty
4840,organic,Homelessness
4841,sarch,Homelessness
4842,organic,Homelessness
4843,search,Homelessness
4844,display,General
4845,organic,Poverty
4846,display,General
4847,organic,Poverty
4848,organic,General
4849,organic,Homelessness
4850,org,Homelessness
4851,search,General
4852,search,General
4853,organic,Homelessness
4854,email,Homelessness
4855,display,General
4856,org,General
4857,sarch,Poverty
4858,organic,Homelessness
4859,search,General
4860,organic,General
4861,org,General
4862,organic,General
4863,display,General
4864,org,General
4865,organic,General
4866,display,Homelessness
4867,search,Poverty
4868,organic,General
4869,search,Poverty
4870,organic,Homelessness
4871,organic,General
4872,sarch,General
4873,email,General
4874,organic,Poverty
4875,org,General
4876,organic,Homelessness
4877,organic,General
4878,search,General
4879,org,Poverty
4880,email,Homelessness
4881,search,General
4882,display,General
4883,search,General
4884,organic,General
4885,search,Homelessness
4886,organic,Poverty
4887,display,Poverty
4888,display,General
4889,email,General
4890,organic,Homelessness
4891,display,General
4892,search,General
4893,email,General
4894,display,Homelessness
4895,organic,General
4896,organic,Homelessness
4897,organic,General
4898,organic,General
4899,organic,Homelessness
4900,organic,General
4901,sarch,General
4902,display,Homelessness
4903,organic,General
4904,sarch,Homelessness
4905,display,Homelessness
4906,organic,Homelessness
4907,search,General
4908,org,Homelessness
4909,organic,Poverty
4910,display,General
4911,organic,General
4912,organic,Homelessness
4913,org,Homelessness
4914,search,Homelessness
4915,organic,Homelessness
4916,organic,General
4917,display,Homelessness
4918,organic,General
4919,search,General
4920,organic,General
4921,organic,Homelessness
4922,search,General
4923,search,Poverty
4924,organic,Poverty
4925,organic,General
4926,display,General
4927,org,General
4928,display,General
4929,organic,General
4930,organic,General
4931,search,General
4932,org,Homelessness
4933,organic,General
4934,organic,General
4935,organic,General
4936,email,Homelessness
4937,org,Homelessness
4938,organic,Homelessness
4939,organic,Homelessness
4940,display,Homelessness
4941,organic,Homelessness
4942,display,General
4943,org,General
4944,org,General
4945,sarch,General
4946,organic,Homelessness
4947,search,General
4948,organic,Poverty
4949,email,Poverty
4950,email,General
4951,search,General
4952,organic,Homelessness
4953,organic,Homelessness
4954,organic,Homelessness
4955,sarch,General
4956,organic,Homelessness
4957,display,General
4958,display,General
4959,search,General
4960,display,General
4961,organic,General
4962,sarch,General
4963,display,General
4964,search,General
4965,sarch,General
4966,search,General
4967,display,General
4968,search,Homelessness
4969,email,General
4970,search,Homelessness
4971,search,General
4972,search,Homelessness
4973,display,General
4974,display,General
4975,display,Homelessness
4976,search,General
4977,organic,General
4978,org,Homelessness
4979,search,Poverty
4980,email,General
4981,organic,General
4982,organic,Poverty
4983,display,General
4984,organic,General
4985,search,Homelessness
4986,display,General
4987,email,General
4988,sarch,General
4989,organic,Homelessness
4990,org,General
4991,email,Homelessness
4992,organic,General
4993,organic,General
4994,organic,General
4995,display,General
4996,display,General
4997,organic,General
4998,organic,Poverty
4999,organic,General
5000,email,General
